762;16;506;OSPINA; $- 
763;16;520;FRANCISCO PIZARRO (SALAHONDA); $- 
764;16;540;POLICARPA; $- 
765;16;560;POTOSI; $- 
766;16;565;PROVIDENCIA; $- 
767;16;573;PUERRES; $- 
768;16;585;PUPIALES; $- 
769;16;612;RICAURTE; $- 
770;16;621;ROBERTO PAYAN (SAN JOSE); $- 
771;16;678;SAMANIEGO; $- 
772;16;683;SANDONA; $- 
773;16;685;SAN BERNARDO; $- 
774;16;687;SAN LORENZO; $- 
775;16;693;SAN PABLO; $- 
776;16;694;SAN PEDRO DE CARTAGO; $- 
777;16;696;SANTA BARBARA (ISCUANDE); $- 
778;16;699;SANTA CRUZ (GUACHAVES); $- 
779;16;720;SAPUYES; $- 
780;16;786;TAMINANGO; $- 
781;16;788;TANGUA; $- 
782;16;835;TUMACO; $- 
783;16;838;TUQUERRES; $- 
784;16;885;YACUANQUER; $- 
785;17;1;CUCUTA; $- 
786;17;3;ABREGO; $- 
787;17;51;ARBOLEDAS; $- 
788;17;99;BOCHALEMA; $- 
789;17;109;BUCARASICA; $- 
790;17;125;CACOTA; $- 
791;17;128;CACHIRA; $- 
792;17;172;CHINACOTA; $- 
793;17;174;CHITAGA; $- 
794;17;206;CONVENCION; $- 
795;17;223;CUCUTILLA; $- 
796;17;239;DURANIA; $- 
797;17;245;EL CARMEN; $- 
798;17;250;EL TARRA; $- 
799;17;261;EL ZULIA; $- 
800;17;313;GRAMALOTE; $- 
801;17;344;HACARI; $- 
802;17;347;HERRAN; $- 
803;17;377;LABATECA; $- 
804;17;385;LA ESPERANZA; $- 
805;17;398;LA PLAYA; $- 
806;17;405;LOS PATIOS; $- 
807;17;418;LOURDES; $- 
808;17;480;MUTISCUA; $- 
809;17;498;OCA¥A; $- 
810;17;518;PAMPLONA; $- 
811;17;520;PAMPLONITA; $- 
812;17;553;PUERTO SANTANDER; $- 
813;17;599;RAGONVALIA; $- 
814;17;660;SALAZAR; $- 
815;17;670;SAN CALIXTO; $- 
816;17;673;SAN CAYETANO; $- 
817;17;680;SANTIAGO; $- 
818;17;720;SARDINATA; $- 
819;17;743;SILOS; $- 
820;17;800;TEORAMA; $- 
821;17;810;TIBU; $- 
822;17;820;TOLEDO; $- 
823;17;871;VILLACARO; $- 
824;17;874;VILLA DEL ROSARIO; $- 
825;18;1;ARMENIA; $- 
826;18;111;BUENAVISTA; $- 
827;18;130;CALARCA; $- 
828;18;190;CIRCASIA; $- 
829;18;212;CORDOBA; $- 
830;18;272;FILANDIA; $- 
831;18;302;GENOVA; $- 
832;18;401;LA TEBAIDA; $- 
833;18;470;MONTENEGRO; $- 
834;18;548;PIJAO; $- 
835;18;594;QUIMBAYA; $- 
836;18;690;SALENTO; $- 
837;19;1;PEREIRA; $- 
838;19;45;APIA; $- 
839;19;75;BALBOA; $- 
840;19;88;BELEN DE UMBRIA; $- 
841;19;170;DOS QUEBRADAS; $- 
842;19;318;GUATICA; $- 
843;19;383;LA CELIA; $- 
844;19;400;LA VIRGINIA; $- 
845;19;440;MARSELLA; $- 
846;19;456;MISTRATO; $- 
847;19;572;PUEBLO RICO; $- 
848;19;594;QUINCHIA; $- 
849;19;682;SANTA ROSA DE CABAL; $- 
850;19;687;SANTUARIO; $- 
851;20;1;BUCARAMANGA; $- 
852;20;13;AGUADA; $- 
853;20;20;ALBANIA; $- 
854;20;51;ARATOCA; $- 
855;20;77;BARBOSA; $- 
856;20;79;BARICHARA; $- 
857;20;81;BARRANCABERMEJA; $- 
858;20;92;BETULIA; $- 
859;20;101;BOLIVAR; $- 
860;20;121;CABRERA; $- 
861;20;132;CALIFORNIA; $- 
862;20;147;CAPITANEJO; $- 
863;20;152;CARCASI; $- 
864;20;160;CEPITA; $- 
865;20;162;CERRITO; $- 
866;20;167;CHARALA; $- 
867;20;169;CHARTA; $- 
868;20;176;CHIMA; $- 
869;20;179;CHIPATA; $- 
870;20;190;CIMITARRA; $- 
871;20;207;CONCEPCION; $- 
872;20;209;CONFINES; $- 
873;20;211;CONTRATACION; $- 
874;20;217;COROMORO; $- 
875;20;229;CURITI; $- 
876;20;235;EL CARMEN DE CHUCURY; $- 
877;20;245;EL GUACAMAYO; $- 
878;20;250;EL PE¥ON; $- 
879;20;255;EL PLAYON; $- 
880;20;264;ENCINO; $- 
881;20;266;ENCISO; $- 
882;20;271;FLORIAN; $- 
883;20;276;FLORIDABLANCA; $- 
884;20;296;GALAN; $- 
885;20;298;GAMBITA; $- 
886;20;307;GIRON; $- 
887;20;318;GUACA; $- 
888;20;320;GUADALUPE; $- 
889;20;322;GUAPOTA; $- 
890;20;324;GUAVATA; $- 
891;20;327;GUEPSA; $- 
892;20;344;HATO; $- 
893;20;368;JESUS MARIA; $- 
894;20;370;JORDAN; $- 
895;20;377;LA BELLEZA; $- 
896;20;385;LANDAZURI; $- 
897;20;397;LA PAZ; $- 
898;20;406;LEBRIJA; $- 
899;20;418;LOS SANTOS; $- 
900;20;425;MACARAVITA; $- 
901;20;432;MALAGA; $- 
902;20;444;MATANZA; $- 
903;20;464;MOGOTES; $- 
904;20;468;MOLAGAVITA; $- 
905;20;498;OCAMONTE; $- 
906;20;500;OIBA; $- 
907;20;502;ONZAGA; $- 
908;20;522;PALMAR; $- 
909;20;524;PALMAS DEL SOCORRO; $- 
910;20;533;PARAMO; $- 
911;20;547;PIEDECUESTA; $- 
912;20;549;PINCHOTE; $- 
913;20;572;PUENTE NACIONAL; $- 
914;20;573;PUERTO PARRA; $- 
915;20;575;PUERTO WILCHES; $- 
916;20;615;RIONEGRO; $- 
917;20;655;SABANA DE TORRES; $- 
918;20;669;SAN ANDRES; $- 
919;20;673;SAN BENITO; $- 
920;20;679;SAN GIL; $- 
921;20;682;SAN JOAQUIN; $- 
922;20;684;SAN JOSE DE MIRANDA; $- 
923;20;686;SAN MIGUEL; $- 
924;20;689;SAN VICENTE DE CHUCURI; $- 
925;20;705;SANTA BARBARA; $- 
926;20;720;SANTA HELENA DEL OPON; $- 
927;20;745;SIMACOTA; $- 
928;20;755;SOCORRO; $- 
929;20;770;SUAITA; $- 
930;20;773;SUCRE; $- 
931;20;780;SURATA; $- 
932;20;820;TONA; $- 
933;20;855;VALLE SAN JOSE; $- 
934;20;861;VELEZ; $- 
935;20;867;VETAS; $- 
936;20;872;VILLANUEVA; $- 
937;20;895;ZAPATOCA; $- 
938;21;1;SINCELEJO; $- 
939;21;110;BUENAVISTA; $- 
940;21;124;CAIMITO; $- 
941;21;204;COLOSO (RICAURTE); $- 
942;21;215;COROZAL; $- 
943;21;230;CHALAN; $- 
944;21;235;GALERAS (NUEVA GRANADA); $- 
945;21;265;GUARANDA; $- 
946;21;400;LA UNION; $- 
947;21;418;LOS PALMITOS; $- 
948;21;429;MAJAGUAL; $- 
949;21;473;MORROA; $- 
950;21;508;OVEJAS; $- 
951;21;523;PALMITO; $- 
952;21;670;SAMPUES; $- 
953;21;678;SAN BENITO ABAD; $- 
954;21;702;SAN JUAN DE BETULIA; $- 
955;21;708;SAN MARCOS; $- 
956;21;713;SAN ONOFRE; $- 
957;21;717;SAN PEDRO; $- 
958;21;742;SINCE; $- 
959;21;771;SUCRE; $- 
960;21;820;TOLU; $- 
961;21;823;TOLUVIEJO; $- 
962;22;1;IBAGUE; $- 
963;22;24;ALPUJARRA; $- 
964;22;26;ALVARADO; $- 
965;22;30;AMBALEMA; $- 
966;22;43;ANZOATEGUI; $- 
967;22;55;ARMERO (GUAYABAL); $- 
968;22;67;ATACO; $- 
969;22;124;CAJAMARCA; $- 
970;22;148;CARMEN APICALA; $- 
971;22;152;CASABIANCA; $- 
972;22;168;CHAPARRAL; $- 
973;22;200;COELLO; $- 
974;22;217;COYAIMA; $- 
975;22;226;CUNDAY; $- 
976;22;236;DOLORES; $- 
977;22;268;ESPINAL; $- 
978;22;270;FALAN; $- 
979;22;275;FLANDES; $- 
980;22;283;FRESNO; $- 
981;22;319;GUAMO; $- 
982;22;347;HERVEO; $- 
983;22;349;HONDA; $- 
984;22;352;ICONONZO; $- 
985;22;408;LERIDA; $- 
986;22;411;LIBANO; $- 
987;22;443;MARIQUITA; $- 
988;22;449;MELGAR; $- 
989;22;461;MURILLO; $- 
990;22;483;NATAGAIMA; $- 
991;22;504;ORTEGA; $- 
992;22;520;PALOCABILDO; $- 
993;22;547;PIEDRAS; $- 
994;22;555;PLANADAS; $- 
995;22;563;PRADO; $- 
996;22;585;PURIFICACION; $- 
997;22;616;RIOBLANCO; $- 
998;22;622;RONCESVALLES; $- 
999;22;624;ROVIRA; $- 
1000;22;671;SALDA¥A; $- 
1001;22;675;SAN ANTONIO; $- 
1002;22;678;SAN LUIS; $- 
1003;22;686;SANTA ISABEL; $- 
1004;22;770;SUAREZ; $- 
1005;22;854;VALLE DE SAN JUAN; $- 
1006;22;861;VENADILLO; $- 
1007;22;870;VILLAHERMOSA; $- 
1008;22;873;VILLARRICA; $- 
1009;23;1;CALI (SANTIAGO DE CALI); $- 
1010;23;20;ALCALA; $- 
1011;23;36;ANDALUCIA; $- 
1012;23;41;ANSERMANUEVO; $- 
1013;23;54;ARGELIA; $- 
1014;23;100;BOLIVAR; $- 
1015;23;109;BUENAVENTURA; $- 
1016;23;111;BUGA; $- 
1017;23;113;BUGALAGRANDE; $- 
1018;23;122;CAICEDONIA; $- 
1019;23;126;CALIMA (DARIEN); $- 
1020;23;130;CANDELARIA; $- 
1021;23;147;CARTAGO; $- 
1022;23;233;DAGUA; $- 
1023;23;243;EL AGUILA; $- 
1024;23;246;EL CAIRO; $- 
1025;23;248;EL CERRITO; $- 
1026;23;250;EL DOVIO; $- 
1027;23;275;FLORIDA; $- 
1028;23;306;GINEBRA; $- 
1029;23;318;GUACARI; $- 
1030;23;364;JAMUNDI; $- 
1031;23;377;LA CUMBRE; $- 
1032;23;400;LA UNION; $- 
1033;23;403;LA VICTORIA; $- 
1034;23;497;OBANDO; $- 
1035;23;520;PALMIRA; $- 
1036;23;563;PRADERA; $- 
1037;23;606;RESTREPO; $- 
1038;23;616;RIOFRIO; $- 
1039;23;622;ROLDANILLO; $- 
1040;23;670;SAN PEDRO; $- 
1041;23;736;SEVILLA; $- 
1042;23;823;TORO; $- 
1043;23;828;TRUJILLO; $- 
1044;23;834;TULUA; $- 
1045;23;845;ULLOA; $- 
1046;23;863;VERSALLES; $- 
1047;23;869;VIJES; $- 
1048;23;890;YOTOCO; $- 
1049;23;892;YUMBO; $- 
1050;23;895;ZARZAL; $- 
1051;24;1;ARAUCA; $- 
1052;24;65;ARAUQUITA; $- 
1053;24;220;CRAVO NORTE; $- 
1054;24;300;FORTUL; $- 
1055;24;591;PUERTO RONDON; $- 
1056;24;736;SARAVENA; $- 
1057;24;794;TAME; $- 
1058;25;1;YOPAL; $- 
1059;25;10;AGUAZUL; $- 
1060;25;15;CHAMEZA; $- 
1061;25;125;HATO COROZAL; $- 
1062;25;136;LA SALINA; $- 
1063;25;139;MANI; $- 
1064;25;162;MONTERREY; $- 
1065;25;225;NUNCHIA; $- 
1066;25;230;OROCUE; $- 
1067;25;250;PAZ DE ARIPORO; $- 
1068;25;263;PORE; $- 
1069;25;279;RECETOR; $- 
1070;25;300;SABANALARGA; $- 
1071;25;315;SACAMA; $- 
1072;25;325;SAN LUIS DE PALENQUE; $- 
1073;25;400;TAMARA; $- 
1074;25;410;TAURAMENA; $- 
1075;25;430;TRINIDAD; $- 
1076;25;440;VILLANUEVA; $- 
1077;26;1;MOCOA; $- 
1078;26;219;COLON; $- 
1079;26;320;ORITO; $- 
1080;26;568;PUERTO ASIS; $- 
1081;26;569;PUERTO CAICEDO; $- 
1082;26;571;PUERTO GUZMAN; $- 
1083;26;573;PUERTO LEGUIZAMO; $- 
1084;26;749;SIBUNDOY; $- 
1085;26;755;SAN FRANCISCO; $- 
1086;26;757;SAN MIGUEL (LA DORADA); $- 
1087;26;760;SANTIAGO; $- 
1088;26;865;LA HORMIGA (VALLE DEL GUAMUEZ); $- 
1089;26;885;VILLAGARZON; $- 
1090;27;1;SAN ANDRES; $- 
1091;27;564;PROVIDENCIA; $- 
1092;28;1;LETICIA; $- 
1093;28;263;EL ENCANTO; $- 
1094;28;405;LA CHORRERA; $- 
1095;28;407;LA PEDRERA; $- 
1096;28;430;LA VICTORIA; $- 
1097;28;460;MIRITI-PARANA; $- 
1098;28;530;PUERTO ALEGRIA; $- 
1099;28;536;PUERTO ARICA; $- 
1100;28;540;PUERTO NARI¥O; $- 
1101;28;669;PUERTO SANTANDER; $- 
1102;28;798;TARAPACA; $- 
1103;29;1;PUERTO INIRIDA; $- 
1104;29;343;BARRANCO MINAS; $- 
1105;29;883;SAN FELIPE; $- 
1106;29;884;PUERTO COLOMBIA; $- 
1107;29;885;LA GUADALUPE; $- 
1108;29;886;CACAHUAL; $- 
1109;29;887;PANA PANA (CAMPO ALEGRE); $- 
1110;29;888;MORICHAL (MORICHAL NUEVO); $- 
1111;30;1;SAN JOSE DEL GUAVIARE; $- 
1112;30;15;CALAMAR; $- 
1113;30;25;EL RETORNO; $- 
1114;30;200;MIRAFLORES; $- 
1115;31;1;MITU; $- 
1116;31;161;CARURU; $- 
1117;31;511;PACOA; $- 
1118;31;666;TARAIRA; $- 
1119;31;777;PAPUNAUA (MORICHAL); $- 
1120;31;889;YAVARATE; $- 
1121;32;1;PUERTO CARRE¥O; $- 
1122;32;524;LA PRIMAVERA; $- 
1123;32;572;SANTA RITA; $- 
1124;32;666;SANTA ROSALIA; $- 
1125;32;760;SAN JOSE DE OCUNE; $- 
1126;32;773;CUMARIBO; $- 
